candle_idx,timestamp,sweep_type,bias,swing_price,sweep_price,close_price,rsi,rsi_extreme,entry_price,exit_price,mfe_pct,mae_pct,net_move_pct,outcome,regime
1310,2024-07-21 16:00:00+00:00,HIGH,BEARISH,67635.0,67756.51,67448.39,78.43924028671243,False,67448.39,67489.76,1.303,1.552,-0.061,WRONG,TRENDING_UP
1310,2024-07-21 16:00:00+00:00,LOW,BULLISH,66271.0,65820.18,67448.39,78.43924028671243,False,67448.39,67489.76,1.552,1.303,0.061,CORRECT,TRENDING_UP
1315,2024-07-22 12:00:00+00:00,LOW,BULLISH,66611.03,66569.42,67073.72,55.162327973599304,False,67073.72,65939.24,1.888,2.429,-1.691,WRONG,TRENDING_UP
1319,2024-07-23 04:00:00+00:00,LOW,BULLISH,66315.28,66243.96,66580.8,45.524566028061,False,66580.8,66186.67,1.194,1.707,-0.592,WRONG,RANGING
1320,2024-07-23 08:00:00+00:00,LOW,BULLISH,66569.42,66452.01,66686.21,46.10687950425655,False,66686.21,65651.94,1.034,1.862,-1.551,WRONG,RANGING
1323,2024-07-23 20:00:00+00:00,LOW,BULLISH,65820.18,65474.46,65939.24,41.28235295747992,False,65939.24,64111.4,1.808,3.279,-2.772,WRONG,RANGING
1326,2024-07-24 08:00:00+00:00,LOW,BULLISH,66243.96,66000.8,66378.54,38.13554277263951,False,66378.54,64663.15,1.134,4.468,-2.584,WRONG,RANGING
1328,2024-07-24 16:00:00+00:00,HIGH,BEARISH,66145.57,66727.68,65651.94,34.8713870711222,False,65651.94,67027.65,3.411,2.78,-2.095,WRONG,RANGING
1335,2024-07-25 20:00:00+00:00,LOW,BULLISH,65444.3,64401.73,65795.42,43.524644924231225,False,65795.42,68055.83,3.815,0.137,3.436,CORRECT,RANGING
1336,2024-07-26 00:00:00+00:00,HIGH,BEARISH,67375.5,67477.27,67027.65,61.7721392052621,False,67027.65,68229.97,0.259,1.907,-1.794,WRONG,RANGING
1337,2024-07-26 04:00:00+00:00,HIGH,BEARISH,67131.17,67186.56,66902.71,57.90645879732745,False,66902.71,68865.0,0.034,3.76,-2.933,WRONG,RANGING
1346,2024-07-27 16:00:00+00:00,HIGH,BEARISH,68305.64,69017.13,68273.79,83.49212692830307,True,68273.79,69345.75,2.4,2.228,-1.57,WRONG,RANGING
1347,2024-07-27 20:00:00+00:00,HIGH,BEARISH,68216.66,69156.35,67899.41,76.29131239194841,False,67899.41,69530.84,1.293,2.901,-2.403,WRONG,RANGING
1347,2024-07-27 20:00:00+00:00,LOW,BULLISH,66880.0,66635.28,67899.41,76.29131239194841,False,67899.41,69530.84,2.901,1.293,2.403,CORRECT,RANGING
1354,2024-07-29 00:00:00+00:00,HIGH,BEARISH,69418.15,69794.85,69345.75,63.88932747201593,False,69345.75,66562.36,5.046,0.943,4.014,CORRECT,TRENDING_UP
1357,2024-07-29 12:00:00+00:00,HIGH,BEARISH,69156.35,70000.0,68078.3,50.184467310619326,False,68078.3,66169.68,4.105,0.032,2.804,CORRECT,RANGING
1358,2024-07-29 16:00:00+00:00,LOW,BULLISH,66635.28,66400.01,67297.37,43.03749272094722,False,67297.37,66040.57,0.375,2.992,-1.868,WRONG,RANGING
1361,2024-07-30 04:00:00+00:00,LOW,BULLISH,66400.01,66305.57,66933.95,42.105934490032844,False,66933.95,66361.61,0.085,2.466,-0.855,WRONG,RANGING
1363,2024-07-30 12:00:00+00:00,LOW,BULLISH,65846.38,65515.82,66190.86,39.38794354306825,False,66190.86,64609.62,0.977,2.555,-2.389,WRONG,RANGING
1367,2024-07-31 04:00:00+00:00,LOW,BULLISH,65515.82,65467.02,66191.95,33.52058210923042,False,66191.95,62863.31,0.975,5.386,-5.029,WRONG,RANGING
1370,2024-07-31 16:00:00+00:00,HIGH,BEARISH,66526.2,66814.88,65222.44,16.492323136520497,False,65222.44,64546.34,4.614,0.569,1.037,CORRECT,RANGING
1377,2024-08-01 20:00:00+00:00,LOW,BULLISH,65283.68,63271.7,65288.18,44.823025801138286,False,65288.18,61613.41,0.413,7.731,-5.629,WRONG,TRENDING_DOWN
1378,2024-08-02 00:00:00+00:00,HIGH,BEARISH,64925.0,65557.86,64546.34,42.65607551923287,False,64546.34,61874.51,6.671,1.466,4.139,CORRECT,TRENDING_DOWN
1389,2024-08-03 20:00:00+00:00,LOW,BULLISH,60240.5,59819.13,60674.93,39.41811682923576,False,60674.93,52692.97,0.671,19.159,-13.155,WRONG,HIGH_VOL
1404,2024-08-06 08:00:00+00:00,HIGH,BEARISH,55594.65,56163.76,55231.33,34.96567143941711,False,55231.33,54755.89,1.556,4.573,0.861,CORRECT,HIGH_VOL
1407,2024-08-06 20:00:00+00:00,HIGH,BEARISH,56297.81,56960.24,56048.08,41.62422238735116,False,56048.08,57213.4,2.648,3.049,-2.079,WRONG,HIGH_VOL
1409,2024-08-07 04:00:00+00:00,HIGH,BEARISH,57091.16,57286.0,56954.7,46.60201074299039,False,56954.7,59467.89,4.197,4.597,-4.413,WRONG,HIGH_VOL
1411,2024-08-07 12:00:00+00:00,HIGH,BEARISH,57307.69,57522.56,56099.32,63.298729996369204,False,56099.32,61705.58,2.737,11.865,-9.993,WRONG,HIGH_VOL
1414,2024-08-08 00:00:00+00:00,LOW,BULLISH,55586.95,54737.32,57062.65,66.09077986996647,False,57062.65,60672.89,9.976,0.678,6.327,CORRECT,HIGH_VOL
1431,2024-08-10 20:00:00+00:00,HIGH,BEARISH,61126.88,61187.05,60935.02,60.38468780038247,False,60935.02,58676.07,5.386,1.532,3.707,CORRECT,TRENDING_UP
1434,2024-08-11 08:00:00+00:00,HIGH,BEARISH,61500.0,61868.69,60693.35,43.68959678469756,False,60693.35,59055.01,5.009,0.142,2.699,CORRECT,TRENDING_UP
1440,2024-08-12 08:00:00+00:00,LOW,BULLISH,59552.46,58137.93,59879.08,45.15279028130405,False,59879.08,60833.19,2.9,3.461,1.593,CORRECT,RANGING
1448,2024-08-13 16:00:00+00:00,HIGH,BEARISH,61207.74,61615.43,60833.19,50.84488321229627,False,60833.19,58452.38,4.63,1.634,3.914,CORRECT,HIGH_VOL
1448,2024-08-13 16:00:00+00:00,LOW,BULLISH,60411.81,59464.09,60833.19,50.84488321229627,False,60833.19,58452.38,1.634,4.63,-3.914,WRONG,HIGH_VOL
1449,2024-08-13 20:00:00+00:00,HIGH,BEARISH,60721.77,61150.0,60603.19,52.850676118679395,False,60603.19,58046.78,4.761,2.02,4.218,CORRECT,HIGH_VOL
1452,2024-08-14 08:00:00+00:00,HIGH,BEARISH,61408.5,61490.13,61340.3,69.8600132652962,False,61340.3,57036.01,7.565,0.794,7.017,CORRECT,TRENDING_UP
1453,2024-08-14 12:00:00+00:00,HIGH,BEARISH,59937.89,61827.2,59466.49,54.47230005296011,False,59466.49,57543.61,5.628,0.701,3.234,CORRECT,HIGH_VOL
1456,2024-08-15 00:00:00+00:00,LOW,BULLISH,58402.01,58016.58,58452.38,45.76592476845829,False,58452.38,58412.6,2.448,3.99,-0.068,WRONG,RANGING
1457,2024-08-15 04:00:00+00:00,LOW,BULLISH,57806.45,57717.89,58046.78,40.91193722586881,False,58046.78,58088.17,3.164,3.319,0.071,CORRECT,RANGING
1462,2024-08-16 00:00:00+00:00,LOW,BULLISH,57717.89,57096.56,57904.53,34.612207839700346,False,57904.53,59135.32,3.397,0.615,2.126,CORRECT,HIGH_VOL
1474,2024-08-18 00:00:00+00:00,HIGH,BEARISH,59883.49,60250.0,59351.39,72.07672093883606,False,59351.39,58399.21,2.58,1.573,1.604,CORRECT,RANGING
1477,2024-08-18 12:00:00+00:00,HIGH,BEARISH,60250.0,60284.99,59874.71,65.16033413011398,False,59874.71,59452.67,3.432,0.126,0.705,CORRECT,RANGING
1478,2024-08-18 16:00:00+00:00,HIGH,BEARISH,59871.61,59949.99,59704.78,63.60590489828582,False,59704.78,60652.41,3.157,2.072,-1.587,WRONG,RANGING
1479,2024-08-18 20:00:00+00:00,HIGH,BEARISH,59711.02,59879.15,58437.9,53.07263158819553,False,58437.9,60956.16,1.057,5.166,-4.309,WRONG,RANGING
1483,2024-08-19 12:00:00+00:00,LOW,BULLISH,58227.11,58080.96,58546.49,40.43688977511666,False,58546.49,59017.59,4.971,0.266,0.805,CORRECT,RANGING
1485,2024-08-19 20:00:00+00:00,LOW,BULLISH,59150.0,58915.4,59452.67,50.66755959590204,False,59452.67,59727.66,3.371,1.481,0.463,CORRECT,RANGING
1489,2024-08-20 12:00:00+00:00,HIGH,BEARISH,60284.99,60990.8,58828.03,44.87065617140092,False,58828.03,61163.28,0.435,5.137,-3.97,WRONG,RANGING
1490,2024-08-20 16:00:00+00:00,LOW,BULLISH,59264.84,58571.96,59517.0,46.66007037793319,False,59517.0,60565.98,3.92,1.215,1.762,CORRECT,RANGING
1494,2024-08-21 08:00:00+00:00,HIGH,BEARISH,59728.25,59943.4,59374.85,54.33977555253358,False,59374.85,60314.46,0.872,4.169,-1.583,WRONG,RANGING
1497,2024-08-21 20:00:00+00:00,HIGH,BEARISH,61457.03,61849.98,61163.28,63.81263559058107,False,61163.28,61077.02,2.311,0.437,0.141,CORRECT,RANGING
1507,2024-08-23 12:00:00+00:00,HIGH,BEARISH,61849.98,62350.0,61536.03,62.30074891336138,False,61536.03,64179.63,0.322,5.608,-4.296,WRONG,TRENDING_UP
1516,2024-08-25 00:00:00+00:00,HIGH,BEARISH,64529.78,64606.56,64125.52,82.30040343085739,True,64125.52,63864.68,1.35,1.442,0.407,CORRECT,TRENDING_UP
1517,2024-08-25 04:00:00+00:00,LOW,BULLISH,63889.31,63820.0,63910.18,79.1675694808557,False,63910.18,63571.33,1.784,1.319,-0.53,WRONG,TRENDING_UP
1521,2024-08-25 20:00:00+00:00,HIGH,BEARISH,64987.0,65050.08,64251.93,79.64839809789137,False,64251.93,62908.13,2.476,0.401,2.091,CORRECT,TRENDING_UP
1522,2024-08-26 00:00:00+00:00,HIGH,BEARISH,64471.51,64509.36,64142.53,59.56393622101355,False,64142.53,62418.48,2.988,0.141,2.688,CORRECT,TRENDING_UP
1522,2024-08-26 00:00:00+00:00,LOW,BULLISH,63793.74,63776.21,64142.53,59.56393622101355,False,64142.53,62418.48,0.141,2.988,-2.688,WRONG,TRENDING_UP
1524,2024-08-26 08:00:00+00:00,LOW,BULLISH,63564.22,63260.0,63864.68,49.639964675779474,False,63864.68,62109.68,0.186,3.784,-2.748,WRONG,TRENDING_UP
1538,2024-08-28 16:00:00+00:00,LOW,BULLISH,58025.49,57851.62,58904.42,22.93279609204987,False,58904.42,59027.86,3.887,0.453,0.21,CORRECT,RANGING
1542,2024-08-29 08:00:00+00:00,HIGH,BEARISH,60236.98,60494.07,60078.75,34.12827619317808,False,60078.75,58674.49,3.959,1.856,2.337,CORRECT,TRENDING_DOWN
1550,2024-08-30 16:00:00+00:00,LOW,BULLISH,58518.0,57700.0,58674.49,41.21370082523213,False,58674.49,58515.61,1.317,0.695,-0.271,WRONG,TRENDING_DOWN
1551,2024-08-30 20:00:00+00:00,LOW,BULLISH,58729.39,58668.29,59112.77,50.79957586612637,False,59112.77,58468.66,0.565,2.268,-1.09,WRONG,TRENDING_DOWN
1557,2024-08-31 20:00:00+00:00,LOW,BULLISH,58826.02,58777.39,58968.37,32.9086220921989,False,58968.37,57546.97,0.173,3.136,-2.41,WRONG,TRENDING_DOWN
1561,2024-09-01 12:00:00+00:00,LOW,BULLISH,57700.0,57213.34,58213.38,36.46118192352256,False,58213.38,59139.83,2.078,1.88,1.591,CORRECT,TRENDING_DOWN
1564,2024-09-02 00:00:00+00:00,LOW,BULLISH,57213.34,57119.01,57739.72,37.685390357198465,False,57739.72,59059.89,3.613,0.664,2.286,CORRECT,TRENDING_DOWN
1566,2024-09-02 08:00:00+00:00,LOW,BULLISH,57772.04,57510.72,58419.93,40.559633944278296,False,58419.93,58017.88,2.406,1.506,-0.688,WRONG,TRENDING_DOWN
1567,2024-09-02 12:00:00+00:00,HIGH,BEARISH,58788.36,58825.39,58531.45,43.47084065896763,False,58531.45,57468.84,1.942,2.211,1.815,CORRECT,TRENDING_DOWN
1569,2024-09-02 20:00:00+00:00,HIGH,BEARISH,59249.09,59423.0,59139.83,51.300139830577386,False,59139.83,56735.75,6.062,1.16,4.065,CORRECT,RANGING
1569,2024-09-02 20:00:00+00:00,LOW,BULLISH,58739.31,58379.96,59139.83,51.300139830577386,False,59139.83,56735.75,1.16,6.062,-4.065,WRONG,RANGING
1570,2024-09-03 00:00:00+00:00,HIGH,BEARISH,59446.99,59825.7,59112.86,52.63641918282994,False,59112.86,56562.28,6.019,0.417,4.315,CORRECT,RANGING
1573,2024-09-03 12:00:00+00:00,HIGH,BEARISH,58825.39,59359.16,57693.53,43.08733115851165,False,57693.53,57971.0,3.707,1.452,-0.481,WRONG,TRENDING_DOWN
1579,2024-09-04 12:00:00+00:00,LOW,BULLISH,57119.01,56149.15,58136.33,54.371756565497726,False,58136.33,56156.82,0.679,4.314,-3.405,WRONG,RANGING
1587,2024-09-05 20:00:00+00:00,LOW,BULLISH,56149.15,55628.04,56156.82,37.06096219942846,False,56156.82,54276.75,1.493,6.458,-3.348,WRONG,TRENDING_DOWN
1588,2024-09-06 00:00:00+00:00,LOW,BULLISH,56536.64,55964.04,56571.27,38.00164887025845,False,56571.27,54327.26,0.749,7.144,-3.967,WRONG,TRENDING_DOWN
1589,2024-09-06 04:00:00+00:00,LOW,BULLISH,55555.0,55262.51,55774.13,36.49949732891258,False,55774.13,54781.84,2.189,5.817,-1.779,WRONG,TRENDING_DOWN
1590,2024-09-06 08:00:00+00:00,LOW,BULLISH,55628.04,55614.01,55987.7,44.188586431036505,False,55987.7,54400.43,1.799,6.176,-2.835,WRONG,TRENDING_DOWN
1591,2024-09-06 12:00:00+00:00,HIGH,BEARISH,56844.01,56995.0,53994.2,31.896384361508368,False,53994.2,54156.33,2.712,1.579,-0.3,WRONG,TRENDING_DOWN
1604,2024-09-08 16:00:00+00:00,LOW,BULLISH,53814.5,53623.95,54338.78,37.59367269181456,False,54338.78,56526.71,6.959,0.292,4.026,CORRECT,TRENDING_DOWN
1608,2024-09-09 08:00:00+00:00,LOW,BULLISH,55262.51,54953.19,55269.82,65.35311717447394,False,55269.82,57960.57,5.157,0.842,4.868,CORRECT,RANGING
1619,2024-09-11 04:00:00+00:00,LOW,BULLISH,56377.76,56091.36,56704.42,62.91173500531818,False,56704.42,57499.0,3.343,2.063,1.401,CORRECT,RANGING
1620,2024-09-11 08:00:00+00:00,LOW,BULLISH,56510.12,56333.25,56796.66,62.13744961164097,False,56796.66,58407.05,3.175,2.222,2.835,CORRECT,RANGING
1626,2024-09-12 08:00:00+00:00,HIGH,BEARISH,58119.97,58369.41,58061.77,62.038779825205246,False,58061.77,59760.46,1.293,3.381,-2.926,WRONG,TRENDING_UP
1627,2024-09-12 12:00:00+00:00,HIGH,BEARISH,58050.35,58600.0,57499.0,52.29697292439265,False,57499.0,60543.35,0.026,5.515,-5.295,WRONG,TRENDING_UP
1630,2024-09-13 00:00:00+00:00,HIGH,BEARISH,58014.35,58254.88,57858.63,49.10344269561729,False,57858.63,59733.04,0.395,4.859,-3.24,WRONG,TRENDING_UP
1646,2024-09-15 16:00:00+00:00,HIGH,BEARISH,60304.06,60365.2,59888.98,69.83422026152851,False,59888.98,58061.69,4.027,0.093,3.051,CORRECT,TRENDING_UP
1651,2024-09-16 12:00:00+00:00,LOW,BULLISH,57740.09,57537.93,57863.49,25.49846438325588,False,57863.49,60312.6,6.066,0.668,4.233,CORRECT,RANGING
1652,2024-09-16 16:00:00+00:00,LOW,BULLISH,57630.01,57477.0,57936.06,29.304618219509322,False,57936.06,60509.96,5.933,0.601,4.443,CORRECT,RANGING
1653,2024-09-16 20:00:00+00:00,LOW,BULLISH,58104.92,57588.0,58208.75,31.015757924476105,False,58208.75,60430.03,5.437,1.011,3.816,CORRECT,RANGING
1656,2024-09-17 08:00:00+00:00,HIGH,BEARISH,59168.82,59303.8,59090.4,39.43708360539221,False,59090.4,60061.01,0.36,3.864,-1.643,WRONG,RANGING
1657,2024-09-17 12:00:00+00:00,LOW,BULLISH,59603.11,58877.89,61147.56,56.52241245329875,False,61147.56,61769.18,1.067,3.227,1.017,CORRECT,TRENDING_UP
1658,2024-09-17 16:00:00+00:00,HIGH,BEARISH,60402.34,61281.88,59975.42,49.75298649610825,False,59975.42,62132.68,1.335,4.376,-3.597,WRONG,TRENDING_UP
1658,2024-09-17 16:00:00+00:00,LOW,BULLISH,59884.01,59626.4,59975.42,49.75298649610825,False,59975.42,62132.68,4.376,1.335,3.597,CORRECT,TRENDING_UP
1664,2024-09-18 16:00:00+00:00,HIGH,BEARISH,60777.57,61358.0,60061.01,59.00996602723983,False,60061.01,63740.62,0.969,6.378,-6.126,WRONG,RANGING
1673,2024-09-20 04:00:00+00:00,HIGH,BEARISH,63891.82,64140.67,63555.45,75.21213223803592,False,63555.45,63183.84,1.912,0.249,0.585,CORRECT,TRENDING_UP
1675,2024-09-20 12:00:00+00:00,LOW,BULLISH,62618.43,62565.71,63159.19,70.83296438222322,False,63159.19,63362.74,0.659,1.297,0.322,CORRECT,TRENDING_UP
1681,2024-09-21 12:00:00+00:00,HIGH,BEARISH,63317.22,63320.0,63183.84,62.78591541895246,False,63183.84,63577.66,1.271,1.292,-0.623,WRONG,TRENDING_UP
1684,2024-09-22 00:00:00+00:00,LOW,BULLISH,62940.99,62839.82,63119.82,47.8733380026511,False,63119.82,63416.98,2.566,1.171,0.471,CORRECT,TRENDING_UP
1686,2024-09-22 08:00:00+00:00,LOW,BULLISH,62755.0,62558.27,62781.74,32.28325215990296,False,62781.74,63297.31,3.119,0.639,0.821,CORRECT,RANGING
1691,2024-09-23 04:00:00+00:00,HIGH,BEARISH,64140.67,64470.04,63545.43,54.1841244762657,False,63545.43,63154.87,1.348,0.633,0.615,CORRECT,TRENDING_UP
1692,2024-09-23 08:00:00+00:00,HIGH,BEARISH,63575.63,63696.43,63416.98,56.87628254583056,False,63416.98,64300.87,1.148,1.542,-1.394,WRONG,TRENDING_UP
1696,2024-09-24 00:00:00+00:00,LOW,BULLISH,63051.0,62689.15,63117.33,48.8322981657942,False,63117.33,63836.79,2.683,0.63,1.14,CORRECT,RANGING
1698,2024-09-24 08:00:00+00:00,HIGH,BEARISH,63838.37,63947.42,63477.61,54.062923706198596,False,63477.61,63167.39,1.194,2.101,0.489,CORRECT,TRENDING_UP
1702,2024-09-25 00:00:00+00:00,HIGH,BEARISH,64739.67,64811.0,64458.62,62.62258620925949,False,64458.62,64399.53,2.801,0.064,0.092,CORRECT,TRENDING_UP
1703,2024-09-25 04:00:00+00:00,HIGH,BEARISH,63947.42,64471.63,63847.83,52.54399758943114,False,63847.83,65251.22,1.871,2.697,-2.198,WRONG,TRENDING_UP
1708,2024-09-26 00:00:00+00:00,LOW,BULLISH,62689.15,62652.99,63499.99,52.42880630425508,False,63499.99,65447.05,3.937,0.276,3.066,CORRECT,RANGING
1712,2024-09-26 16:00:00+00:00,HIGH,BEARISH,64811.0,65865.0,64722.33,60.997080921382775,False,64722.33,66081.22,0.169,2.824,-2.1,WRONG,RANGING
1716,2024-09-27 08:00:00+00:00,HIGH,BEARISH,65865.0,66000.0,65447.05,60.28956479918053,False,65447.05,65737.02,0.177,1.685,-0.443,WRONG,RANGING
1731,2024-09-29 20:00:00+00:00,HIGH,BEARISH,65994.94,66059.0,65600.01,42.0789735599234,False,65600.01,64031.53,4.217,0.038,2.391,CORRECT,RANGING
1737,2024-09-30 20:00:00+00:00,LOW,BULLISH,63241.66,62833.95,63301.25,18.954011759914465,True,63301.25,61709.08,1.272,4.977,-2.515,WRONG,RANGING
1740,2024-10-01 08:00:00+00:00,HIGH,BEARISH,63839.81,64098.68,63719.48,26.844409160574585,False,63719.48,60164.4,5.886,0.138,5.579,CORRECT,RANGING
1748,2024-10-02 16:00:00+00:00,HIGH,BEARISH,61928.53,62380.34,60164.4,28.424335019490655,False,60164.4,60948.54,0.564,2.178,-1.303,WRONG,TRENDING_DOWN
1748,2024-10-02 16:00:00+00:00,LOW,BULLISH,60150.89,59969.2,60164.4,28.424335019490655,False,60164.4,60948.54,2.178,0.564,1.303,CORRECT,TRENDING_DOWN
1753,2024-10-03 12:00:00+00:00,LOW,BULLISH,59969.2,59824.87,60621.4,31.74888276378816,False,60621.4,62090.71,3.068,1.172,2.424,CORRECT,TRENDING_DOWN
1757,2024-10-04 04:00:00+00:00,HIGH,BEARISH,61474.92,61500.0,61430.58,54.28142527924374,False,61430.58,62159.23,1.067,1.71,-1.186,WRONG,TRENDING_DOWN
1760,2024-10-04 16:00:00+00:00,HIGH,BEARISH,62380.34,62477.98,62373.62,58.819077662176085,False,62373.62,61874.65,1.102,0.172,0.8,CORRECT,RANGING
1777,2024-10-07 12:00:00+00:00,HIGH,BEARISH,63975.37,64467.02,63641.31,71.92056647146651,False,63641.31,62122.02,2.855,0.404,2.387,CORRECT,RANGING
1779,2024-10-07 20:00:00+00:00,HIGH,BEARISH,62481.0,63391.06,62200.28,50.41958913994954,False,62200.28,62233.87,0.604,1.593,-0.054,WRONG,RANGING
1780,2024-10-08 00:00:00+00:00,LOW,BULLISH,62300.0,62139.43,62612.61,57.693656643879415,False,62612.61,62149.18,0.924,1.259,-0.74,WRONG,RANGING
1781,2024-10-08 04:00:00+00:00,HIGH,BEARISH,62380.04,62768.7,62289.2,52.329440977246996,False,62289.2,62266.46,1.152,1.448,0.037,CORRECT,RANGING
1783,2024-10-08 12:00:00+00:00,HIGH,BEARISH,62978.75,63191.05,62258.27,52.81953350279907,False,62258.27,60578.28,3.218,0.494,2.698,CORRECT,RANGING
1783,2024-10-08 12:00:00+00:00,LOW,BULLISH,62113.28,61850.0,62258.27,52.81953350279907,False,62258.27,60578.28,0.494,3.218,-2.698,WRONG,RANGING
1784,2024-10-08 16:00:00+00:00,LOW,BULLISH,61976.74,61824.48,62216.84,51.13111778000069,False,62216.84,60805.03,0.501,3.153,-2.269,WRONG,RANGING
1785,2024-10-08 20:00:00+00:00,HIGH,BEARISH,62147.35,62528.27,62122.02,43.99567189168251,False,62122.02,60835.02,3.005,0.621,2.072,CORRECT,RANGING
1789,2024-10-09 12:00:00+00:00,LOW,BULLISH,61805.85,61571.34,62266.46,35.778393925345114,False,62266.46,60279.53,0.048,5.465,-3.191,WRONG,RANGING
1797,2024-10-10 20:00:00+00:00,LOW,BULLISH,60255.0,59519.03,60279.53,30.56499550156562,False,60279.53,62740.57,5.204,0.414,4.083,CORRECT,RANGING
1801,2024-10-11 12:00:00+00:00,HIGH,BEARISH,62365.99,62442.95,62263.45,50.22414320917301,False,62263.45,63187.47,0.236,1.945,-1.484,WRONG,RANGING
1801,2024-10-11 12:00:00+00:00,LOW,BULLISH,61824.48,61083.66,62263.45,50.22414320917301,False,62263.45,63187.47,1.945,0.236,1.484,CORRECT,RANGING
1802,2024-10-11 16:00:00+00:00,HIGH,BEARISH,63191.05,63416.7,63094.66,56.436232637801616,False,63094.66,62701.21,1.212,0.602,0.624,CORRECT,RANGING
1807,2024-10-12 12:00:00+00:00,HIGH,BEARISH,63416.7,63474.25,63153.77,67.85381546142341,False,63153.77,62845.3,1.775,0.366,0.488,CORRECT,RANGING
1814,2024-10-13 16:00:00+00:00,LOW,BULLISH,62636.59,62149.02,62717.52,64.97515075210387,False,62717.52,65368.58,6.031,0.464,4.227,CORRECT,RANGING
1822,2024-10-15 00:00:00+00:00,HIGH,BEARISH,66296.0,66317.38,65368.58,69.85433142479525,False,65368.58,67880.2,0.903,4.636,-3.842,WRONG,TRENDING_UP
1825,2024-10-15 12:00:00+00:00,HIGH,BEARISH,66500.0,67944.76,65993.4,75.13917255805296,False,65993.4,67608.44,0.047,3.645,-2.447,WRONG,TRENDING_UP
1830,2024-10-16 08:00:00+00:00,HIGH,BEARISH,67944.76,68399.0,67880.2,81.55717676626651,True,67880.2,66825.0,1.842,0.618,1.555,CORRECT,TRENDING_UP
1835,2024-10-17 04:00:00+00:00,HIGH,BEARISH,67560.76,67580.16,67273.76,63.321637530075755,False,67273.76,68735.25,0.957,2.401,-2.172,WRONG,TRENDING_UP
1840,2024-10-18 00:00:00+00:00,HIGH,BEARISH,67657.09,68222.71,67529.11,56.34507523469282,False,67529.11,68077.57,0.021,2.179,-0.812,WRONG,TRENDING_UP
1847,2024-10-19 04:00:00+00:00,HIGH,BEARISH,68399.0,68556.95,68342.04,57.16000702726966,False,68342.04,68604.35,0.492,0.597,-0.384,WRONG,TRENDING_UP
1848,2024-10-19 08:00:00+00:00,HIGH,BEARISH,68352.83,68467.98,68077.57,54.616551057825724,False,68077.57,68491.34,0.105,0.988,-0.608,WRONG,TRENDING_UP
1849,2024-10-19 12:00:00+00:00,LOW,BULLISH,68190.98,68071.74,68218.18,59.09267710319073,False,68218.18,69014.86,1.703,0.311,1.168,CORRECT,TRENDING_UP
1858,2024-10-21 00:00:00+00:00,HIGH,BEARISH,69000.62,69498.0,68906.41,56.664075435568485,False,68906.41,67247.23,3.441,0.365,2.408,CORRECT,TRENDING_UP
1859,2024-10-21 04:00:00+00:00,HIGH,BEARISH,68750.0,69158.02,68481.04,51.08752895523557,False,68481.04,67230.38,2.842,0.225,1.826,CORRECT,TRENDING_UP
1860,2024-10-21 08:00:00+00:00,HIGH,BEARISH,68433.8,68635.11,68192.79,45.50563003448121,False,68192.79,67439.11,2.431,0.147,1.105,CORRECT,RANGING
1862,2024-10-21 16:00:00+00:00,LOW,BULLISH,67615.75,66847.67,67735.4,45.420918947709126,False,67735.4,67028.66,0.243,1.772,-1.043,WRONG,RANGING
1864,2024-10-22 00:00:00+00:00,LOW,BULLISH,66802.0,66535.0,67356.9,39.61101000909905,False,67356.9,66366.78,0.658,1.803,-1.47,WRONG,RANGING
1869,2024-10-22 20:00:00+00:00,HIGH,BEARISH,67756.11,67800.0,67380.08,32.821265501651496,False,67380.08,67046.67,3.31,0.248,0.495,CORRECT,RANGING
1875,2024-10-23 20:00:00+00:00,LOW,BULLISH,66535.0,66244.5,66601.11,37.76375019402901,False,66601.11,67502.8,3.302,0.234,1.354,CORRECT,RANGING
1876,2024-10-24 00:00:00+00:00,LOW,BULLISH,66594.74,66445.32,67136.73,40.054820007641574,False,67136.73,68065.06,2.477,0.702,1.383,CORRECT,RANGING
1879,2024-10-24 12:00:00+00:00,HIGH,BEARISH,67675.0,67940.8,67635.99,54.21868155935182,False,67635.99,66564.51,3.158,1.721,1.584,CORRECT,RANGING
1883,2024-10-25 04:00:00+00:00,HIGH,BEARISH,67800.0,68004.06,67502.8,51.429836417020105,False,67502.8,66795.54,2.967,1.836,1.048,CORRECT,RANGING
1886,2024-10-25 16:00:00+00:00,HIGH,BEARISH,67546.99,67827.93,66725.35,53.461053615105676,False,66725.35,67197.58,1.836,0.959,-0.708,WRONG,RANGING
1886,2024-10-25 16:00:00+00:00,LOW,BULLISH,66665.47,65837.92,66725.35,53.461053615105676,False,66725.35,67197.58,0.959,1.836,0.708,CORRECT,RANGING
1893,2024-10-26 20:00:00+00:00,HIGH,BEARISH,67188.55,67365.18,67012.56,43.233692289992916,False,67012.56,68328.5,0.262,2.335,-1.964,WRONG,RANGING
1897,2024-10-27 12:00:00+00:00,LOW,BULLISH,67204.96,67039.57,67707.61,52.44073056269913,False,67707.61,69924.5,3.734,0.372,3.274,CORRECT,RANGING
1902,2024-10-28 08:00:00+00:00,HIGH,BEARISH,68742.38,68758.93,68682.91,77.05738914613603,False,68682.91,72512.31,0.443,7.195,-5.575,WRONG,RANGING
1915,2024-10-30 12:00:00+00:00,LOW,BULLISH,71842.66,71400.01,72040.42,82.42837124296278,False,72040.42,70197.83,1.261,3.444,-2.558,WRONG,TRENDING_UP
